geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI5102684,Чока збег,Čoka zbeg,"5101","5","70785",2017/02/01 01:00:00+01,POINT(591547.5257000001 4913790.478399999)
SRBRGI5102685,Чока Окну,Čoka Oknu,"5101","4","70785",2017/02/01 01:00:00+01,POINT(586683.2010000004 4910349.595000001)
SRBRGI5102686,Чока Јанко,Čoka Janko,"5101","5","70785",2017/02/01 01:00:00+01,POINT(586923.8664999995 4905189.1511)
SRBRGI5102687,Чока Маила,Čoka Maila,"5101","4","70785",2017/02/01 01:00:00+01,POINT(591674.5489999996 4905530.496200001)
SRBRGI5102688,Голаја,Golaja,"5101","4","70785",2017/02/01 01:00:00+01,POINT(594127.4956 4906778.908600001)
SRBRGI5102689,Главица,Glavica,"5101","4","70785",2017/02/01 01:00:00+01,POINT(596204.2582999999 4910974.1063)
SRBRGI5102690,Велика Стражевица,Velika Straževica,"5101","3","71030",2017/02/01 01:00:00+01,POINT(500577.54000000004 4849565.934800001)
SRBRGI5102691,Мала Стражевица,Mala Straževica,"5101","3","71030",2017/02/01 01:00:00+01,POINT(500964.36149999965 4849950.1107)
SRBRGI5102692,Чока,Čoka,"5101","4","70840",2017/02/01 01:00:00+01,POINT(601594.5592 4917029.857799999)
SRBRGI5102693,Горониш,Goroniš,"5101","4","70840",2017/02/01 01:00:00+01,POINT(618571.5385999996 4916791.3353)
SRBRGI5102694,Чока Лудан,Čoka Ludan,"5101","4","70840",2017/02/01 01:00:00+01,POINT(611686.2728000004 4913740.286499999)
SRBRGI5102695,Грнчарица,Grnčarica,"5101","4","70840",2017/02/01 01:00:00+01,POINT(611953.5027000001 4911607.873)
SRBRGI5102696,Божур,Božur,"5101","4","70840",2017/02/01 01:00:00+01,POINT(614735.3108000001 4912219.326099999)
SRBRGI5102697,Кулмја,Kulmja,"5101","4","70840",2017/02/01 01:00:00+01,POINT(613526.8504999997 4909662.176000001)
SRBRGI5102698,Кулмја маре,Kulmja mare,"5101","5","70840",2017/02/01 01:00:00+01,POINT(612613.1101000002 4905770.4120000005)
SRBRGI5102699,Дилма,Dilma,"5101","4","70840",2017/02/01 01:00:00+01,POINT(616928.1067000004 4905956.0253)
SRBRGI5102700,Стражевица,Straževica,"5101","4","70556",2017/02/01 01:00:00+01,POINT(615352.0897000004 4881015.150800001)
SRBRGI5102701,Коста маре,Kosta mare,"5101","4","70556",2017/02/01 01:00:00+01,POINT(613439.1484000003 4880075.8783)
SRBRGI5102702,Турске козе,Turske koze,"5101","4","70840",2017/02/01 01:00:00+01,POINT(621059.9221999999 4878652.1524)
SRBRGI5102703,Рујева главица,Rujeva glavica,"5101","4","70840",2017/02/01 01:00:00+01,POINT(617146.6739999996 4879985.919600001)
SRBRGI5102704,Караула,Karaula,"5101","4","70840",2017/02/01 01:00:00+01,POINT(620059.6098999996 4881301.166099999)
SRBRGI5102705,Стојанов чукар,Stojanov čukar,"5101","2","70335",2017/02/01 01:00:00+01,POINT(618912.5155999996 4701378.4537)
SRBRGI5102706,Кик,Kik,"5101","3","70661",2017/02/01 01:00:00+01,POINT(375995.9280000003 4924850.1055)
SRBRGI5102707,Јастребовац,Jastrebovac,"5101","2","70661",2017/02/01 01:00:00+01,POINT(375718.64969999995 4915872.319399999)
SRBRGI5102708,Орлић,Orlić,"5101","2","70661",2017/02/01 01:00:00+01,POINT(372713.37260000035 4908118.6280000005)
SRBRGI5102709,Чукара,Čukara,"5101","4","70840",2017/02/01 01:00:00+01,POINT(624986.3103999998 4884278.764599999)
SRBRGI5102710,Ђалу Вијилор,Đalu Vijilor,"5101","4","70840",2017/02/01 01:00:00+01,POINT(626775.7571999999 4885192.1874)
SRBRGI5102711,Градиште,Gradište,"5101","4","70840",2017/02/01 01:00:00+01,POINT(618917.0872999998 4887991.8375)
SRBRGI5102712,Главица,Glavica,"5101","4","70556",2017/02/01 01:00:00+01,POINT(617778.5832000002 4884722.110200001)
SRBRGI5102713,Ђеврин,Đevrin,"5101","4","70572",2017/02/01 01:00:00+01,POINT(616546.6392000001 4950352.8881)
SRBRGI5102714,Чока,Čoka,"5101","4","70572",2017/02/01 01:00:00+01,POINT(620719.9864999996 4945903.4143)
SRBRGI5102715,Велика главица,Velika glavica,"5101","4","70572",2017/02/01 01:00:00+01,POINT(615312.3664999995 4943310.9004)
SRBRGI5102716,Мали Штрбац,Mali Štrbac,"5101","4","70572",2017/02/01 01:00:00+01,POINT(603947.4313000003 4942946.6567)
SRBRGI5102717,Рударска чука,Rudarska čuka,"5101","4","70572",2017/02/01 01:00:00+01,POINT(606193.1529000001 4943974.7634)
SRBRGI5102718,Ћава,Ćava,"5101","2","71030",2017/02/01 01:00:00+01,POINT(504513.0815000003 4848957.402899999)
SRBRGI5102719,Тилва маре,Tilva mare,"5101","3","70319",2017/02/01 01:00:00+01,POINT(587783.3299000002 4862063.6765)
SRBRGI5102720,Стрењак,Strenjak,"5101","3","70319",2017/02/01 01:00:00+01,POINT(590426.1589000002 4861320.725)
SRBRGI5102721,Мала чука,Mala čuka,"5101","4","70572",2017/02/01 01:00:00+01,POINT(618325.2215 4938785.827400001)
SRBRGI5102722,Велика чука,Velika čuka,"5101","4","70572",2017/02/01 01:00:00+01,POINT(618410.5498000002 4937180.993799999)
SRBRGI5102723,Чокица,Čokica,"5101","4","70785",2017/02/01 01:00:00+01,POINT(599787.0285999998 4934709.681399999)
SRBRGI5102724,Каменички чукар,Kamenički čukar,"5101","4","70785",2017/02/01 01:00:00+01,POINT(601962.9663000004 4934550.402000001)
SRBRGI5102725,Бојин чукар,Bojin čukar,"5101","4","70785",2017/02/01 01:00:00+01,POINT(603573.8853000002 4935247.6863)
SRBRGI5102726,Чока Луковица,Čoka Lukovica,"5101","4","70785",2017/02/01 01:00:00+01,POINT(603297.6595000001 4929727.408600001)
SRBRGI5102727,Голубиња глава,Golubinja glava,"5101","4","70785",2017/02/01 01:00:00+01,POINT(599167.6379000004 4928689.3136)
SRBRGI5102728,Костијак,Kostijak,"5101","4","70785",2017/02/01 01:00:00+01,POINT(597937.9842999997 4928895.689300001)
SRBRGI5102729,Копана главица,Kopana glavica,"5101","4","70785",2017/02/01 01:00:00+01,POINT(599006.6649000002 4931039.5592)
SRBRGI5102730,Чока Чоју,Čoka Čoju,"5101","4","70785",2017/02/01 01:00:00+01,POINT(597230.8838999998 4922725.011299999)
SRBRGI5102731,Ћока Шароњи,Ćoka Šaronji,"5101","4","70785",2017/02/01 01:00:00+01,POINT(586692.0855 4915058.7468)
SRBRGI5102732,Мали црни врх,Mali crni vrh,"5101","4","70840",2017/02/01 01:00:00+01,POINT(601609.0378 4912371.209799999)
SRBRGI5102733,Плоче,Ploče,"5101","4","70840",2017/02/01 01:00:00+01,POINT(604255.1939000003 4907233.785)
SRBRGI5102734,Венац,Venac,"5101","4","70840",2017/02/01 01:00:00+01,POINT(615192.4733999996 4902000.3072999995)
SRBRGI5102735,Главица,Glavica,"5101","4","70840",2017/02/01 01:00:00+01,POINT(610478.0520000001 4896549.906400001)
SRBRGI5102736,Чука,Čuka,"5101","4","70840",2017/02/01 01:00:00+01,POINT(606860.3086999999 4896317.8663)
SRBRGI5102737,Велики врх,Veliki vrh,"5101","4","70556",2017/02/01 01:00:00+01,POINT(600349.8787000002 4875501.3868)
SRBRGI5102738,Рудина,Rudina,"5101","5","70327",2017/02/01 01:00:00+01,POINT(583941.1815 4876441.479699999)
SRBRGI5102739,Чока Ница,Čoka Nica,"5101","4","70327",2017/02/01 01:00:00+01,POINT(586590.4067000002 4877935.8495000005)
SRBRGI5102740,Клинчин чукар,Klinčin čukar,"5101","2","70335",2017/02/01 01:00:00+01,POINT(614208.7785999998 4713361.287599999)
SRBRGI5102741,Чука,Čuka,"5101","2","71137",2017/02/01 01:00:00+01,POINT(618307.2295000004 4719119.5463)
SRBRGI5102742,Чока Мечи,Čoka Meči,"5101","4","70327",2017/02/01 01:00:00+01,POINT(580779.8804000001 4877658.0364)
SRBRGI5102743,Тилва Пек,Tilva Pek,"5101","4","70327",2017/02/01 01:00:00+01,POINT(581571.5778000001 4874489.539100001)
SRBRGI5102744,Злотска пећина,Zlotska pećina,"5102","7","70327",2019/10/15 15:03:36+02,POINT(577118.7372000003 4875592.2981)
SRBRGI5102745,Кршијора,Kršijora,"5101","4","70327",2017/02/01 01:00:00+01,POINT(568406.2551999995 4876826.714299999)
SRBRGI5102746,Јаворити врх,Javoriti vrh,"5101","4","70491",2017/02/01 01:00:00+01,POINT(560690.8354000002 4873650.332)
SRBRGI5102747,Велики Кљанц,Veliki Kljanc,"5101","4","70491",2017/02/01 01:00:00+01,POINT(555261.5082999999 4874117.608999999)
SRBRGI5102748,Изгорели врх,Izgoreli vrh,"5101","4","70491",2017/02/01 01:00:00+01,POINT(551855.1233000001 4877978.637399999)
SRBRGI5102749,Врелски врх,Vrelski vrh,"5101","4","70491",2017/02/01 01:00:00+01,POINT(550501.9091999996 4877688.521)
SRBRGI5102750,Ђула,Đula,"5101","4","70491",2017/02/01 01:00:00+01,POINT(545400.9071000004 4880807.3298)
SRBRGI5102751,Ђула-Делиград,Đula-Deligrad,"5101","4","70491",2019/10/15 15:03:36+02,POINT(541183.1316 4877969.8442)
SRBRGI5102752,Грнчарица,Grnčarica,"5101","4","71056",2017/02/01 01:00:00+01,POINT(522979.2555999998 4888145.3993)
SRBRGI5102753,Чукарка,Čukarka,"5101","4","71056",2017/02/01 01:00:00+01,POINT(516371.45019999985 4886514.6807)
SRBRGI5102754,Златенац,Zlatenac,"5101","4","71056",2017/02/01 01:00:00+01,POINT(514649.73230000027 4888024.9431)
SRBRGI5102755,Бат,Bat,"5101","4","71056",2017/02/01 01:00:00+01,POINT(515640.1227000002 4889672.6654)
SRBRGI5102756,Ђурђева глава,Đurđeva glava,"5101","4","71056",2017/02/01 01:00:00+01,POINT(515109.4731999999 4891983.0647)
SRBRGI5102757,Вуловка,Vulovka,"5101","4","71013",2017/02/01 01:00:00+01,POINT(498005.9768000003 4902062.3517)
SRBRGI5102758,Чево,Čevo,"5101","4","71013",2017/02/01 01:00:00+01,POINT(493851.4369999999 4901204.0417)
SRBRGI5102759,Липар,Lipar,"5101","4","71102",2017/02/01 01:00:00+01,POINT(496715.7888000002 4905325.5966)
SRBRGI5102760,Главица,Glavica,"5101","4","71102",2017/02/01 01:00:00+01,POINT(488633.54559999984 4903839.640799999)
SRBRGI5102761,Парлози,Parlozi,"5101","4","71153",2017/02/01 01:00:00+01,POINT(483820.39470000006 4905425.0803)
SRBRGI5102762,Стражара,Stražara,"5101","4","70769",2017/02/01 01:00:00+01,POINT(451340.5692999996 4902229.057)
SRBRGI5102763,Буковик,Bukovik,"5101","5","71145",2017/02/01 01:00:00+01,POINT(397539.67289999966 4859442.1051)
SRBRGI5102764,Главица,Glavica,"5101","4","70661",2017/02/01 01:00:00+01,POINT(369631.77469999995 4924317.3105)
SRBRGI5102765,Велика градина,Velika gradina,"5101","3","70661",2017/02/01 01:00:00+01,POINT(372041.69269999955 4923922.1543000005)
SRBRGI5102766,Ђокин вис,Đokin vis,"5101","3","70556",2017/02/01 01:00:00+01,POINT(591554.2385 4861066.1953)
SRBRGI5102767,Ђула,Đula,"5101","2","70556",2017/02/01 01:00:00+01,POINT(597165.9298999999 4862543.896199999)
SRBRGI5102768,Главица,Glavica,"5101","2","70327",2017/02/01 01:00:00+01,POINT(582069.7007999998 4869352.9287)
SRBRGI5102769,Досолу Марко,Dosolu Marko,"5101","2","70327",2017/02/01 01:00:00+01,POINT(582051.4445000002 4869973.6425)
SRBRGI5102770,Патранов камен,Patranov kamen,"5104","2","70327",2017/02/01 01:00:00+01,POINT(581039.0805000002 4870843.121300001)
SRBRGI5102771,Градинска,Gradinska,"5101","4","70165",2017/02/01 01:00:00+01,POINT(449273.19020000007 4905327.5722)
SRBRGI5102772,Турски гроб,Turski grob,"5101","4","70165",2017/02/01 01:00:00+01,POINT(441204.29619999975 4908706.869100001)
SRBRGI5102773,Човка,Čovka,"5101","4","70700",2017/02/01 01:00:00+01,POINT(437840.7737999996 4911229.7556)
SRBRGI5102774,Парлог,Parlog,"5101","4","70165",2017/02/01 01:00:00+01,POINT(439363.4539000001 4911295.637)
SRBRGI5102775,Остреш,Ostreš,"5101","4","70700",2017/02/01 01:00:00+01,POINT(427284.34080000035 4912385.3015)
SRBRGI5102776,Вис,Vis,"5101","4","70700",2017/02/01 01:00:00+01,POINT(424950.04569999967 4911017.374600001)
SRBRGI5102777,Крш,Krš,"5101","4","70700",2017/02/01 01:00:00+01,POINT(426889.8775000004 4910349.9618)
SRBRGI5102778,Алије,Alije,"5101","4","71218",2017/02/01 01:00:00+01,POINT(427998.0432000002 4921090.170299999)
SRBRGI5102779,Кичер,Kičer,"5101","4","71218",2017/02/01 01:00:00+01,POINT(420631.82320000045 4924360.2086)
SRBRGI5102780,Расадник,Rasadnik,"5101","4","70734",2017/02/01 01:00:00+01,POINT(372862.5959999999 4939978.7925)
SRBRGI5102781,Козји хрбат,Kozji hrbat,"5101","4","70734",2017/02/01 01:00:00+01,POINT(376972.90189999994 4938562.3737)
SRBRGI5102782,Грабовац,Grabovac,"5101","4","71269",2017/02/01 01:00:00+01,POINT(376160.3065999998 4944100.039899999)
SRBRGI5102783,Плешевица,Pleševica,"5101","4","71269",2017/02/01 01:00:00+01,POINT(374913.6615000004 4946178.0602)
SRBRGI5102784,Карапанџин гроб,Karapandžin grob,"5101","4","70734",2017/02/01 01:00:00+01,POINT(369586.3183000004 4945563.2732)
SRBRGI5102785,Велики Диван,Veliki Divan,"5101","4","70394",2017/02/01 01:00:00+01,POINT(533622.8463000003 4936011.662599999)
SRBRGI5102786,Обзир,Obzir,"5101","4","70475",2017/02/01 01:00:00+01,POINT(544712.6704000002 4946734.195900001)
SRBRGI5102787,Мариновац,Marinovac,"5101","4","70882",2017/02/01 01:00:00+01,POINT(385349.8169 4922755.2203)
SRBRGI5102788,Јанков вис,Jankov vis,"5101","4","70637",2017/02/01 01:00:00+01,POINT(388641.81340000033 4922723.205499999)
SRBRGI5102789,Тилва Добри,Tilva Dobri,"5101","2","70327",2017/02/01 01:00:00+01,POINT(580651.9944000002 4872066.257200001)
SRBRGI5102790,Тилва пец,Tilva pec,"5101","2","70327",2017/02/01 01:00:00+01,POINT(580173.6487999996 4872387.8148)
SRBRGI5102791,Чока Мошулуј,Čoka Mošuluj,"5101","4","70327",2017/02/01 01:00:00+01,POINT(585217.5653999997 4875148.4366999995)
SRBRGI5102792,Чукареље,Čukarelje,"5101","2","70327",2017/02/01 01:00:00+01,POINT(585228.0824999996 4876571.203199999)
SRBRGI5102793,Чока Пери,Čoka Peri,"5101","2","70327",2017/02/01 01:00:00+01,POINT(584024.9534 4877707.8555)
SRBRGI5102794,Досу Вињи,Dosu Vinji,"5101","2","70327",2017/02/01 01:00:00+01,POINT(585244.9495999999 4877441.154999999)
SRBRGI5102795,Досу Морари,Dosu Morari,"5101","2","70327",2017/02/01 01:00:00+01,POINT(585104.7200999996 4878172.993899999)
SRBRGI5102796,Чока Попи,Čoka Popi,"5101","2","70327",2017/02/01 01:00:00+01,POINT(586830.9977000002 4879905.7205)
SRBRGI5102797,Чока Междина,Čoka Meždina,"5101","4","70327",2017/02/01 01:00:00+01,POINT(581293.5275999997 4884077.0341)
SRBRGI5102798,Ваља Ђони,Valja Đoni,"5101","2","70327",2017/02/01 01:00:00+01,POINT(581002.6176000005 4884540.761299999)
SRBRGI5102799,Чока Налта,Čoka Nalta,"5101","4","70327",2017/02/01 01:00:00+01,POINT(586804.6440000003 4885392.771)
SRBRGI5102800,Селиште,Selište,"5101","2","70505",2017/02/01 01:00:00+01,POINT(656321.1418000003 4776026.1554000005)
SRBRGI5102801,Томпа,Tompa,"5105","3","80438",2017/02/01 01:00:00+01,POINT(389446.6819000002 5114902.1247000005)
SRBRGI5102802,Бандере,Bandere,"5101","4","70122",2017/02/01 01:00:00+01,POINT(464390.03440000024 4954644.4871)
SRBRGI5102803,Орловица,Orlovica,"5101","4","70203",2017/02/01 01:00:00+01,POINT(464189.47979999986 4960553.7031)
SRBRGI5102804,Осовље,Osovlje,"5101","4","70203",2017/02/01 01:00:00+01,POINT(465820.6392000001 4960519.571799999)
SRBRGI5102805,Лешће,Lešće,"5101","4","70203",2017/02/01 01:00:00+01,POINT(463760.98620000016 4961711.633199999)
SRBRGI5102806,Двокатуша,Dvokatuša,"5101","4","71269",2017/02/01 01:00:00+01,POINT(391039.0203 4944273.663799999)
SRBRGI5102807,Караула,Karaula,"5101","4","70254",2017/02/01 01:00:00+01,POINT(444719.5979000004 4946311.921)
SRBRGI5102808,Вис,Vis,"5101","4","70947",2017/02/01 01:00:00+01,POINT(521440.7159000002 4943151.069700001)
SRBRGI5102809,Рачинац,Račinac,"5101","4","70394",2017/02/01 01:00:00+01,POINT(540331.8627000004 4950389.9079)
SRBRGI5102810,Велика анта,Velika anta,"5101","4","80357",2017/02/01 01:00:00+01,POINT(422810.7302000001 4983500.477700001)
SRBRGI5102811,Чардак,Čardak,"5101","2","70661",2017/02/01 01:00:00+01,POINT(370632.92980000004 4909332.2414)
SRBRGI5102812,Веселов чукар,Veselov čukar,"5101","3","70335",2017/02/01 01:00:00+01,POINT(602689.1799999997 4710857.8444)
SRBRGI5102813,Трштен,Tršten,"5101","3","70882",2017/02/01 01:00:00+01,POINT(378569.26970000006 4902969.430299999)
SRBRGI5102814,Свињаревац,Svinjarevac,"5101","2","70882",2017/02/01 01:00:00+01,POINT(384828.5262000002 4918996.6208)
SRBRGI5102815,Велики Руст,Veliki Rust,"5101","2","70882",2017/02/01 01:00:00+01,POINT(391187.2419999996 4909271.469900001)
SRBRGI5102816,Ђурђевац,Đurđevac,"5101","4","80314",2017/02/01 01:00:00+01,POINT(479257.8457000004 4966694.5086)
SRBRGI5102817,Поповад,Popovad,"5101","4","80225",2017/02/01 01:00:00+01,POINT(488715.8590000002 4964303.100500001)
SRBRGI5102818,Зелени врх,Zeleni vrh,"5101","4","80098",2017/02/01 01:00:00+01,POINT(518073.2243999997 4970011.7487)
SRBRGI5102820,Лисичја глава,Lisičja glava,"5101","4","80128",2017/02/01 01:00:00+01,POINT(529204.9292000001 4998508.422800001)
SRBRGI5102821,Погара,Pogara,"5101","4","80128",2017/02/01 01:00:00+01,POINT(530511.8145000003 4997108.1393)
SRBRGI5102822,Руђина Бањица,Ruđina Banjica,"5101","4","70327",2017/02/01 01:00:00+01,POINT(592065.1003999999 4884588.0392)
SRBRGI5102823,Лажјака,Lažjaka,"5101","2","70327",2017/02/01 01:00:00+01,POINT(594204.5432000002 4883679.9079)
SRBRGI5102824,Голошинац,Gološinac,"5101","2","70327",2017/02/01 01:00:00+01,POINT(596170.7539999997 4883355.7927)
SRBRGI5102825,Штубеј,Štubej,"5101","2","70327",2017/02/01 01:00:00+01,POINT(597110.9352000002 4883285.0165)
SRBRGI5102826,Главичорка,Glavičorka,"5101","4","70327",2017/02/01 01:00:00+01,POINT(596520.2515000002 4884384.7064)
SRBRGI5102827,Самар,Samar,"5101","2","70556",2017/02/01 01:00:00+01,POINT(597907.7558000004 4885407.1643)
SRBRGI5102828,Камен,Kamen,"5101","2","70327",2017/02/01 01:00:00+01,POINT(597094.7072999999 4880230.1446)
SRBRGI5102829,Вељкова главица,Veljkova glavica,"5101","2","70327",2017/02/01 01:00:00+01,POINT(597678.3793000001 4880917.4452)
SRBRGI5102830,Грећићева главица,Grećićeva glavica,"5101","2","70530",2017/02/01 01:00:00+01,POINT(575983.6257999996 4887946.178099999)
SRBRGI5102831,Баћан,Baćan,"5101","4","80381",2017/02/01 01:00:00+01,POINT(344754.90770000033 5086571.8873)
SRBRGI5102832,Чот,Čot,"5101","4","80152",2017/02/01 01:00:00+01,POINT(457377.4606999997 5001262.6306)
SRBRGI5102833,Палашић,Palašić,"5101","4","70777",2017/02/01 01:00:00+01,POINT(379145.9704 4891771.0945)
SRBRGI5102834,Лазин вис,Lazin vis,"5105","3","70777",2017/02/01 01:00:00+01,POINT(370758.57600000035 4898158.3761)
SRBRGI5102835,Главица,Glavica,"5101","2","70777",2017/02/01 01:00:00+01,POINT(368021.13570000045 4909169.552300001)
SRBRGI5102836,Грабић,Grabić,"5101","2","70777",2017/02/01 01:00:00+01,POINT(365798.56900000013 4909334.082900001)
SRBRGI5102837,Кик,Kik,"5101","2","70777",2017/02/01 01:00:00+01,POINT(366340.4818000002 4904702.8639)
SRBRGI5102838,Чедин гај,Čedin gaj,"5101","2","70777",2017/02/01 01:00:00+01,POINT(369688.05370000005 4906318.181)
SRBRGI5102839,Остењак,Ostenjak,"5101","2","70777",2017/02/01 01:00:00+01,POINT(370709.52020000014 4906145.9123)
SRBRGI5102840,Главица,Glavica,"5101","2","70777",2017/02/01 01:00:00+01,POINT(371666.84779999964 4898563.8848)
SRBRGI5102841,Остењак,Ostenjak,"5101","2","70777",2017/02/01 01:00:00+01,POINT(379458.1118999999 4899511.4057)
