geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI5004755,Јањино брдо,Janjino brdo,"5003","2","70599",2017/02/01 01:00:00+01,439.738558691412,"MULTILINESTRING((474944 4876254,475095 4875841))"
SRBRGI5004756,Кереш-до,Kereš-do,"5002","2","70599",2017/02/01 01:00:00+01,294.108823397055,"MULTILINESTRING((473995 4877985,474091 4877707))"
SRBRGI5004757,Клисура,Klisura,"5009","2","70645",2017/02/01 01:00:00+01,917.437427414942,"MULTILINESTRING((480988 4875484,481445 4875504,481905 4875504))"
SRBRGI5004758,Равне,Ravne,"5002","2","70645",2017/02/01 01:00:00+01,289.849961186818,"MULTILINESTRING((479964 4878167,480246 4878100))"
SRBRGI5004759,Средњи поток,Srednji potok,"5002","2","70645",2017/02/01 01:00:00+01,418.083723672663,"MULTILINESTRING((484925 4876770,485310 4876607))"
SRBRGI5004760,Копиловац,Kopilovac,"5003","4","70645",2017/02/01 01:00:00+01,1111.12833239032,"MULTILINESTRING((483994 4876473,484300 4876891,484752 4877275))"
SRBRGI5004761,Голо брдо,Golo brdo,"5003","2","70645",2017/02/01 01:00:00+01,569.056236236806,"MULTILINESTRING((487775 4878116,488319 4877949))"
SRBRGI5004762,Коса,Kosa,"5003","2","70645",2017/02/01 01:00:00+01,503.051948718281,"MULTILINESTRING((491581 4878655,491811 4878588,492073 4878560))"
SRBRGI5004763,Кратки чот,Kratki čot,"5002","2","80403",2017/02/01 01:00:00+01,347.121016361729,"MULTILINESTRING((394123 4999319,394221 4998986))"
SRBRGI5004764,Карлице,Karlice,"5002","2","80403",2017/02/01 01:00:00+01,818.103294211678,"MULTILINESTRING((390269 4998799,391087 4998786))"
SRBRGI5004765,Голи рид,Goli rid,"5002","4","70297",2017/02/01 01:00:00+01,644.40049658578,"MULTILINESTRING((545452 4760872,545838 4760356))"
SRBRGI5004766,Бели камен,Beli kamen,"5002","2","70050",2017/02/01 01:00:00+01,331.024168301953,"MULTILINESTRING((602259 4766720,602590 4766716))"
SRBRGI5004767,Черкеско брдо,Čerkesko brdo,"5003","4","70998",2017/02/01 01:00:00+01,489.12547361464,"MULTILINESTRING((548373 4782210,548583 4782251,548705 4782245,548847 4782188))"
SRBRGI5004768,Кречанска јама,Krečanska jama,"5002","2","80403",2017/02/01 01:00:00+01,1038.13539578497,"MULTILINESTRING((388838 4998528,389265 4998488,389874 4998506))"
SRBRGI5004769,Гологлава,Gologlava,"5002","2","80101",2017/02/01 01:00:00+01,293.042659010595,"MULTILINESTRING((391723 5001057,392016 5001062))"
SRBRGI5004770,Мали Трешњевац,Mali Trešnjevac,"5002","2",,2017/02/01 01:00:00+01,418.387380306816,"MULTILINESTRING((392136 5000226,392554 5000208))"
SRBRGI5004771,Дивошки брег,Divoški breg,"5004","2","80403",2017/02/01 01:00:00+01,504.444146317804,"MULTILINESTRING((383166 4997981,383308 4998248,383357 4998444))"
SRBRGI5004772,Дивошке стране,Divoške strane,"5002","2","80403",2017/02/01 01:00:00+01,488.262224629358,"MULTILINESTRING((385108 5000640,385221.50939999986 5000477.843800001,385388 5000240))"
SRBRGI5004773,Кулина,Kulina,"5004","2","80497",2017/02/01 01:00:00+01,469.333570075698,"MULTILINESTRING((373364 5000079,373671 4999724))"
SRBRGI5004774,Градац,Gradac,"5004","2","80497",2017/02/01 01:00:00+01,233.420221917468,"MULTILINESTRING((367229 5001151,367407 5001000))"
SRBRGI5004775,Сухи до,Suhi do,"5002","2","80497",2017/02/01 01:00:00+01,227.138724131311,"MULTILINESTRING((365011 4997097,365185 4997243))"
SRBRGI5004776,Велика Санча,Velika Sanča,"5003","2","80403",2017/02/01 01:00:00+01,255.562125519413,"MULTILINESTRING((392176 4996972,392252 4996728))"
SRBRGI5004777,Мала Санча,Mala Sanča,"5004","2","80403",2017/02/01 01:00:00+01,270.140704078449,"MULTILINESTRING((392510 4996670,392634 4996910))"
SRBRGI5004778,Средње,Srednje,"5002","2","80187",2017/02/01 01:00:00+01,469.744414227192,"MULTILINESTRING((401627 4996545,401702 4996319,401685 4996088))"
SRBRGI5004779,Вањ хумка,Vanj humka,"5005","2","80152",2017/02/01 01:00:00+01,267.067407221473,"MULTILINESTRING((441779 5038018,442046 5038024))"
SRBRGI5004780,Гладно брдо,Gladno brdo,"5004","4","80152",2017/02/01 01:00:00+01,882.06405663081,"MULTILINESTRING((448525 5037663,449399 5037544))"
SRBRGI5004781,Гладно брдо,Gladno brdo,"5004","2","80152",2017/02/01 01:00:00+01,1007.08341263274,"MULTILINESTRING((451032 5038627,451971 5038263))"
SRBRGI5004782,Попова греда,Popova greda,"5004","2","80136",2017/02/01 01:00:00+01,434.028800887683,"MULTILINESTRING((432423 5029131,432857 5029136))"
SRBRGI5004783,Црна греда,Crna greda,"5004","2","80136",2017/02/01 01:00:00+01,601.127203743239,"MULTILINESTRING((435852 5028771,436122 5028851,436386 5029031))"
SRBRGI5004784,Гићанова хумка,Gićanova humka,"5005","2","80128",2017/02/01 01:00:00+01,529.023628961883,"MULTILINESTRING((509679 4988509,510208 4988514))"
SRBRGI5004785,Пауљева доља,Pauljeva dolja,"5012","2","80292",2017/02/01 01:00:00+01,802.770135305836,"MULTILINESTRING((464843 4990313,464996 4989948,464996 4989541))"
SRBRGI5004786,Грабова греда,Grabova greda,"5005","3","80497",2017/02/01 01:00:00+01,914.91806127384,"MULTILINESTRING((360397 4982740,360831 4982508,361169 4982254))"
SRBRGI5004787,Пешина греда,Pešina greda,"5005","4","80322",2017/02/01 01:00:00+01,1023.90673403392,"MULTILINESTRING((431402.1562000001 4964499.463500001,432291.1562000001 4963991.463500001))"
SRBRGI5004788,Брег,Breg,"5004","4","71293",2017/02/01 01:00:00+01,1273.50422064475,"MULTILINESTRING((440830 4965352,441687 4964410))"
SRBRGI5004789,Црно брдо,Crno brdo,"5005","4","71293",2017/02/01 01:00:00+01,1802.39886573364,"MULTILINESTRING((443116 4962050,443719 4961658,444323 4961648,444767 4961828))"
SRBRGI5004790,Драгова греда,Dragova greda,"5005","4","0",2017/02/01 01:00:00+01,1500.9847512081,"MULTILINESTRING((446715 4959478,447297 4959531,447699 4959753,448006 4960092))"
SRBRGI5004791,Голи врх,Goli vrh,"5004","4","70181",2017/02/01 01:00:00+01,676.547854922326,"MULTILINESTRING((448313 4962791,448747 4962272))"
SRBRGI5004792,Провалија,Provalija,"5004","4","70203",2017/02/01 01:00:00+01,766.73659101415,"MULTILINESTRING((466844 4963817,467490 4964230))"
SRBRGI5004793,Змајевац,Zmajevac,"5003","4","70203",2017/02/01 01:00:00+01,865.984410945139,"MULTILINESTRING((467013 4958896,467553 4959573))"
SRBRGI5004794,Мале клупе,Male klupe,"5003","4","70122",2017/02/01 01:00:00+01,487.10265858441,"MULTILINESTRING((467976 4958452,468463 4958462))"
SRBRGI5004795,Сираковачка долина,Sirakovačka dolina,"5012","4","11",2017/02/01 01:00:00+01,3546.40936160451,"MULTILINESTRING((521317 4949022,523222 4948270,524693 4947985))"
SRBRGI5004796,Бабина долина,Babina dolina,"5002","4","70394",2017/02/01 01:00:00+01,932.128746472289,"MULTILINESTRING((534726 4948704,535318 4949424))"
SRBRGI5004797,Прека падина,Preka padina,"5002","4","70394",2017/02/01 01:00:00+01,1177.77452078528,"MULTILINESTRING((537054 4947964,537445 4948569,537601 4948999))"
SRBRGI5004798,Влашка страна,Vlaška strana,"5004","4","70394",2017/02/01 01:00:00+01,1140.95135742064,"MULTILINESTRING((538335 4953594,539272 4952943))"
SRBRGI5004799,Шока ,Šoka,"5003","4","70394",2017/02/01 01:00:00+01,704.319529759043,"MULTILINESTRING((535689 4951075,536154 4950546))"
SRBRGI5004800,Петловац,Petlovac,"5003","4","70394",2017/02/01 01:00:00+01,967.0253357591,"MULTILINESTRING((538345 4950599,539312 4950606))"
SRBRGI5004801,Топовско брдо,Topovsko brdo,"5003","4","70394",2017/02/01 01:00:00+01,1102.40669783312,"MULTILINESTRING((543923 4954218,544388 4953901,544790 4953541))"
SRBRGI5004802,Троњица,Tronjica,"5004","4","11",2017/02/01 01:00:00+01,616.709007555427,"MULTILINESTRING((545828 4952049,546145 4951520))"
SRBRGI5004803,Орловица,Orlovica,"5003","4","70254",2017/02/01 01:00:00+01,696.160900941729,"MULTILINESTRING((448281 4942682,448757 4943190))"
SRBRGI5004804,Жуто брдо,Žuto brdo,"5003","4","70190",2017/02/01 01:00:00+01,857.66485295831,"MULTILINESTRING((443772 4945561,444122 4944778))"
SRBRGI5004805,Петлово брдо,Petlovo brdo,"5003","4","70190",2017/02/01 01:00:00+01,845.742277529035,"MULTILINESTRING((432258 4941592,432850 4942196))"
SRBRGI5004806,Дренова греда,Drenova greda,"5005","4","70408",2017/02/01 01:00:00+01,1280.37885018458,"MULTILINESTRING((417071 4947371,418330 4947604))"
SRBRGI5004807,Звезданска јаруга,Zvezdanska jaruga,"5002","4","70408",2017/02/01 01:00:00+01,1690.81203260703,"MULTILINESTRING((411070 4944937,411811 4944355,412223 4943730))"
SRBRGI5004808,Брестовац,Brestovac,"5003","4","70408",2017/02/01 01:00:00+01,895.469709147105,"MULTILINESTRING((409175 4946524,409546 4947339))"
SRBRGI5004809,Бобија,Bobija,"5004","4","70408",2017/02/01 01:00:00+01,508.896846128958,"MULTILINESTRING((407440 4943508,407916 4943688))"
SRBRGI5004810,Миљкаш,Miljkaš,"5004","4","70408",2017/02/01 01:00:00+01,538.96660378914,"MULTILINESTRING((411049 4945709,411408 4946111))"
SRBRGI5004811,Црвено брдо,Crveno brdo,"5004","4","70408",2017/02/01 01:00:00+01,870.775516422,"MULTILINESTRING((408265 4942915,408646 4942132))"
SRBRGI5004812,Церова јаруга,Cerova jaruga,"5002","4","71269",2017/02/01 01:00:00+01,1289.77710940345,"MULTILINESTRING((392041 4944228,392602 4943995,393279 4943910))"
SRBRGI5004813,Велико брдо,Veliko brdo,"5003","4","71269",2017/02/01 01:00:00+01,969.895355180135,"MULTILINESTRING((387606 4938566,388390 4939137))"
SRBRGI5004814,Церов рт,Cerov rt,"5002","4","71269",2017/02/01 01:00:00+01,741.081641926178,"MULTILINESTRING((386516 4944471,387257 4944460))"
SRBRGI5004815,Јелски брег,Jelski breg,"5002","4","71269",2017/02/01 01:00:00+01,796.238893418572,"MULTILINESTRING((378387.27520000003 4942168.470799999,378090.94130000006 4942462.688100001,377881.3909 4942778.0721))"
SRBRGI5009093,Дуга коса,Duga kosa,"5002","2","70793",2017/02/01 01:00:00+01,460.634821499927,"MULTILINESTRING((358672 4904364,358867 4904455,359105 4904515))"
SRBRGI5009094,Крсмановића коса,Krsmanovića kosa,"5002","2","70777",2017/02/01 01:00:00+01,608.910502455,"MULTILINESTRING((369217 4899424,369573 4899918))"
SRBRGI5009095,Кик,Kik,"5003","2","70777",2017/02/01 01:00:00+01,91,"MULTILINESTRING((369001 4897503,369092 4897503))"
SRBRGI5009096,Крш,Krš,"5002","2","70777",2017/02/01 01:00:00+01,102.420701032555,"MULTILINESTRING((369105 4896615,369152 4896524))"
SRBRGI5009097,Алуга,Aluga,"5002","2","70777",2017/02/01 01:00:00+01,252.857667473225,"MULTILINESTRING((372888 4900602,373044 4900403))"
SRBRGI5009098,Кончата,Končata,"5002","3","70327",2017/02/01 01:00:00+01,440.735748493357,"MULTILINESTRING((581702 4882220,582044 4881942))"
SRBRGI5009099,Лучак,Lučak,"5002","3","70327",2017/02/01 01:00:00+01,665.763351083887,"MULTILINESTRING((566507 4877044,566794 4876855,567073 4876694))"
SRBRGI5009100,Тилва кулмја криш,Tilva kulmja kriš,"5002","3","70327",2017/02/01 01:00:00+01,883.215437137344,"MULTILINESTRING((564314 4875472,564674 4875597,565168 4875687))"
SRBRGI5009101,Дугачка коса,Dugačka kosa,"5002","3","70491",2017/02/01 01:00:00+01,866.239441947542,"MULTILINESTRING((562059 4877062,562373 4877440,562643 4877700))"
SRBRGI5009102,Мишкељина коса,Miškeljina kosa,"5002","3","70491",2017/02/01 01:00:00+01,709.835639106947,"MULTILINESTRING((560019 4881331,560172 4881052,560306 4880684))"
SRBRGI5009103,Осојак,Osojak,"5002","3","70491",2017/02/01 01:00:00+01,692.390785611709,"MULTILINESTRING((558114 4880216,558752 4879947))"
SRBRGI5009104,Бабина глава,Babina glava,"5003","3","70491",2017/02/01 01:00:00+01,472.221898112737,"MULTILINESTRING((550364.3581999997 4880953.950300001,550429.9749999996 4880752.866599999,550559.0919000003 4880526.3828))"
SRBRGI5009105,Орловица,Orlovica,"5003","4","70491",2017/02/01 01:00:00+01,1923.69986716474,"MULTILINESTRING((547681.7403999995 4879305.482100001,548026.7577 4879758.4497,548606.7255999995 4880194.483899999,549178 4880457))"
SRBRGI5009106,Вујићко брдо,Vujićko brdo,"5003","3","70491",2017/02/01 01:00:00+01,422.746390107387,"MULTILINESTRING((545879.3413000004 4877345.7667,546266.6920999996 4877515.100299999))"
SRBRGI5009107,Кусо брдо,Kuso brdo,"5003","3","70491",2017/02/01 01:00:00+01,494.200364224876,"MULTILINESTRING((539818 4881142,540115 4881537))"
SRBRGI5009108,Лакићко брдо,Lakićko brdo,"5003","3","70491",2017/02/01 01:00:00+01,685.19673276613,"MULTILINESTRING((538839 4877655,539135 4877547,539480 4877413))"
SRBRGI5009109,Лукичко брдо,Lukičko brdo,"5003","3","71200",2017/02/01 01:00:00+01,680.396038122178,"MULTILINESTRING((536026 4875436,536170 4875714,536304 4876056))"
SRBRGI5009110,Голо брдо,Golo brdo,"5003","3","70491",2017/02/01 01:00:00+01,422.862861930437,"MULTILINESTRING((535316 4877916,535738 4877889))"
SRBRGI5009111,Церово брдо,Cerovo brdo,"5003","3","70491",2017/02/01 01:00:00+01,621.04428183504,"MULTILINESTRING((538335 4880845,538955 4880809))"
SRBRGI5009112,Венац,Venac,"5003","3","70491",2017/02/01 01:00:00+01,584.623810668023,"MULTILINESTRING((528037 4881349,528621 4881322))"
SRBRGI5009113,Стари део,Stari deo,"5003","3","71048",2017/02/01 01:00:00+01,920.410535987432,"MULTILINESTRING((519567 4881322,519743.83469999954 4881290.671,520075 4881232,520453 4881088))"
SRBRGI5009114,Дугачка коса,Dugačka kosa,"5002","3","71048",2017/02/01 01:00:00+01,682.895306763782,"MULTILINESTRING((515762 4878356,516373 4878051))"
SRBRGI5009115,Лукина коса,Lukina kosa,"5002","3","71048",2017/02/01 01:00:00+01,605.578010444694,"MULTILINESTRING((516948 4877107,517083 4877359,517281 4877610))"
SRBRGI5009116,Ђула,Đula,"5003","3","71048",2017/02/01 01:00:00+01,402.616442783948,"MULTILINESTRING((517946 4877116,518260 4877368))"
SRBRGI5009117,Велико брдо,Veliko brdo,"5003","3","71048",2017/02/01 01:00:00+01,594.71233076412,"MULTILINESTRING((517487 4876262,517756 4876166,518018 4876002))"
SRBRGI5009118,Пожар,Požar,"5002","3","70645",2017/02/01 01:00:00+01,574.373571815417,"MULTILINESTRING((508160 4876748,508528 4876307))"
SRBRGI5009119,Дугачка коса,Dugačka kosa,"5002","3","71048",2017/02/01 01:00:00+01,850.357811156799,"MULTILINESTRING((509373 4875768,509567 4876074,509948 4876379))"
SRBRGI5009120,Драгићева коса,Dragićeva kosa,"5002","3","71048",2017/02/01 01:00:00+01,705.119276209177,"MULTILINESTRING((510218 4875526,510424 4875840,510613 4876110))"
SRBRGI5009121,Грујина коса,Grujina kosa,"5002","3","71048",2017/02/01 01:00:00+01,604.940113084922,"MULTILINESTRING((512078 4876640,512285 4876424,512518 4876226))"
SRBRGI5009123,Голо брдо,Golo brdo,"5003","3","70645",2017/02/01 01:00:00+01,571.231779966566,"MULTILINESTRING((504053 4877799,504134 4877556,504242 4877260))"
SRBRGI5006279,Стриковац,Strikovac,"5002","4",,2017/02/01 01:00:00+01,1331.4190686037,"MULTILINESTRING((558048.7041999996 4832917.407199999,558624.1741000004 4832540.3752,559202.9512999998 4832259.254799999))"
SRBRGI5006280,Бабин нос,Babin nos,"5002","4","70025",2017/02/01 01:00:00+01,809.098881472469,"MULTILINESTRING((562390 4825578,562830 4826257))"
SRBRGI5006281,Бело камење,Belo kamenje,"5002","4","70025",2017/02/01 01:00:00+01,1337.13499692439,"MULTILINESTRING((561633 4825208,562420 4824127))"
SRBRGI5006282,Зоринац,Zorinac,"5002","4","71129",2017/02/01 01:00:00+01,615.844948018574,"MULTILINESTRING((564625 4828369,564906 4827821))"
SRBRGI5006283,Кожудер,Kožuder,"5003","4","71129",2017/02/01 01:00:00+01,991.143203230371,"MULTILINESTRING((560955.6843999997 4832893.4955,561310 4832526,561544.3835000005 4832106.3585))"
SRBRGI5006284,Шупљаја,Šupljaja,"5002","4","71129",2017/02/01 01:00:00+01,794.310392730701,"MULTILINESTRING((565355 4830489,565903 4829914))"
SRBRGI5006285,Говедарник,Govedarnik,"5002","4","70025",2017/02/01 01:00:00+01,1433.94353299893,"MULTILINESTRING((565093.8355 4825477.227299999,565202.9763000002 4826178.374500001,565383 4826880))"
SRBRGI5006286,Бабатија,Babatija,"5002","4","70025",2017/02/01 01:00:00+01,308.589125232644,"MULTILINESTRING((570260.2580000004 4824057.667099999,570405.7790999999 4823978.2919,570501.6908 4823872.4584))"
SRBRGI5006287,Глоганска падина,Gloganska padina,"5002","4","71129",2017/02/01 01:00:00+01,1837.54124231537,"MULTILINESTRING((572926 4829071,573076 4829961,573033 4830895))"
SRBRGI5006288,Дубока падина,Duboka padina,"5002","4","71129",2017/02/01 01:00:00+01,1387.75574219673,"MULTILINESTRING((574878 4830574,575257 4829239))"
SRBRGI5006289,Алексин камен,Aleksin kamen,"5002","4","71129",2017/02/01 01:00:00+01,1044.2333992092,"MULTILINESTRING((573207 4827498,573740 4827147,574078 4826922))"
SRBRGI5006290,Јеребићи дел,Jerebići del,"5002","4","71129",2017/02/01 01:00:00+01,931.490203920578,"MULTILINESTRING((574302 4825236,574667 4826093))"
SRBRGI5006291,Лешански дел,Lešanski del,"5002","4","71129",2017/02/01 01:00:00+01,456.515025352749,"MULTILINESTRING((576145.4494000003 4826062.446900001,576482.7938999999 4826370.025599999))"
SRBRGI5006292,Базарски дел,Bazarski del,"5002","4","71064",2017/02/01 01:00:00+01,1004.37692128005,"MULTILINESTRING((577026.5519000003 4825144.3905,577139.5519000003 4826142.3905))"
SRBRGI5006293,Кулина,Kulina,"5002","4","71129",2017/02/01 01:00:00+01,508.178118379767,"MULTILINESTRING((578820.0473999996 4826686.203600001,579269.0473999996 4826448.203600001))"
SRBRGI5006294,Баљестајски дел,Baljestajski del,"5002","4","71064",2017/02/01 01:00:00+01,1252.67040671714,"MULTILINESTRING((578558 4825335,578853 4824745,579204 4824267))"
SRBRGI5006295,Венац,Venac,"5002","4","70530",2017/02/01 01:00:00+01,497.742905524529,"MULTILINESTRING((563479 4887172,563637 4887644))"
SRBRGI5006296,Стењка,Stenjka,"5002","4","70530",2017/02/01 01:00:00+01,588.054419250464,"MULTILINESTRING((560892 4886309,561480 4886301))"
